formula,MASS_MEAN,MASS_STD,MASS_MIN,ATOMIC_RADII_MEAN,ATOMIC_RADII_STD,ATOMIC_RADII_MAX,ELECTRON_NEG_MEAN,ELECTRON_NEG_MIN,IONIZATION_ENERGIES_MEAN,IONIZATION_ENERGIES_STD,IONIZATION_ENERGIES_MIN,ELECTRON_AFFINITIES_MEAN,ELECTRON_AFFINITIES_STD,ELECTRON_AFFINITIES_MIN,IONIC_RADII_MEAN,IONIC_RADII_STD,IONIC_RADII_MIN,VALENCE_MEAN,VALENCE_STD,VALENCE_MIN,VALENCE_MODE,SHELL_STD,SHELL_MAX,SHELL_MODE,S_E_MEAN,S_E_STD,S_E_MAX,P_E_MEAN,P_E_MIN,BLOCK_MEAN,BLOCK_STD,BLOCK_MAX,S_UNFILLED_MEAN,S_UNFILLED_STD,S_UNFILLED_MODE,P_UNFILLED_MEAN,P_UNFILLED_STD,P_UNFILLED_MIN,P_UNFILLED_MODE,D_UNFILLED_MEAN,D_UNFILLED_STD,D_UNFILLED_MIN,D_UNFILLED_MODE,MAX_OXIDATION_STATE_MEAN,MAX_OXIDATION_STATE_STD,MAX_OXIDATION_STATE_MAX,MAX_OXIDATION_STATE_MIN,MELTING_POINT_MEAN,MELTING_POINT_STD,MELTING_POINT_MAX,MENDELEEV_NO_MEAN,MENDELEEV_NO_MAX,MENDELEEV_NO_MODE,MOLAR_VOLUME_MIN,MOLAR_VOLUME_MODE,BOILING_POINT_RANGE,ELEMENT_NUM,L2_NORM,N_ATOMS,SPACE_GROUP,GAMMA,A,C,VOLUME_PER_ATOM,DENSITY,DISTANCE_STD,DISTANCE_MAX,ees_kappa,B
Ag2Bi2Ca2_186.vasp,118.97553,69.39997,40.078,1.6666666,0.09428087,1.8,1.65,1.0,16.686373,3.924378,11.871719,0.7571287,0.53869206,0.024551,1.0872222,0.042867877,1.035,2.0,0.8164966,1.0,1.0,0.8164966,6.0,4.0,1.6666666,0.47140452,2.0,1.0,0.0,1.0,0.8164966,2.0,0.33333334,0.47140452,0.0,1.0,1.4142135,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333,1.2472192,5.0,2.0,964.7767,301.2565,1234.93,58.0,87.0,16.0,10.27,10.27,678.0,3.0,0.57735026,6.0,186.0,120.0,4.853583,7.859049,26.722317,7.3932033,0.113601565,3.1531143,5.819810906345936,48.511
Ag2Cl6K2_161.vasp,50.6651,28.636375,35.453,1.36,0.48000005,2.2,2.4459999,0.82,24.910065,3.4765494,21.4844,2.5288215,1.3515745,0.5014591,0.9893333,0.29070336,0.78,3.4,1.9595919,1.0,5.0,0.8,5.0,3.0,1.6,0.48989797,2.0,3.0,0.0,1.0,0.6324555,2.0,0.4,0.489898,0.0,0.6,0.48989797,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.529822,7.0,1.0,417.25204,413.799,1234.93,75.6,99.0,99.0,10.27,17.39,2195.89,3.0,0.66332495,10.0,161.0,61.042576,7.071672,7.071672,25.593481,3.287219,0.2977434,3.28183,5.352088347457014,38.613
Ag2In2S4_122.vasp,71.70405,39.715134,32.065,1.2875,0.28804296,1.6,2.2175,1.78,21.757643,1.8306463,18.87041,1.4606521,0.69709367,0.383926,0.94666666,0.08445908,0.88,2.5,1.5,1.0,1.0,1.0,5.0,3.0,1.75,0.4330127,2.0,2.25,0.0,1.25,0.4330127,2.0,0.25,0.4330127,0.0,2.25,1.7853571,0.0,2.0,0.0,0.0,0.0,0.0,4.5,1.5,6.0,3.0,610.35,360.99713,1234.93,84.5,94.0,94.0,10.27,15.53,1717.13,3.0,0.61237246,8.0,122.0,89.999985,5.8739104,7.05094,24.573547,4.8453474,0.03336532,2.5574067,9.253646385352958,62.339
Ag4Mg2_63.vasp,80.0138,39.39207,24.305,1.5666666,0.047140464,1.6,1.7233334,1.31,19.334688,3.040149,15.035271,0.72964865,0.81292444,-0.42,1.0111111,0.1068517,0.86,1.3333334,0.47140452,1.0,1.0,0.942809,5.0,5.0,1.3333334,0.47140452,2.0,0.0,0.0,1.3333334,0.942809,2.0,0.6666667,0.4714045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666667,0.4714045,3.0,2.0,1130.9535,147.04524,1234.93,71.666664,73.0,71.0,10.27,10.27,1072.0,2.0,0.74535596,6.0,63.0,121.72797,5.0963364,4.795129,17.654985,7.5256953,2.3075551e-15,2.8422205,11.251921076873892,83.383
Ag5Mg_189.vasp,93.941,31.142166,24.305,1.5833334,0.037267808,1.6,1.8266667,1.31,20.409544,2.4034486,15.035271,1.0170609,0.6426732,-0.42,1.0488888,0.08447369,0.86,1.1666666,0.372678,1.0,1.0,0.74535596,5.0,5.0,1.1666666,0.372678,2.0,0.0,0.0,1.6666666,0.745356,2.0,0.8333333,0.372678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333,0.37267798,3.0,2.0,1182.9418,116.249466,1234.93,71.333336,73.0,71.0,10.27,10.27,1072.0,2.0,0.8498366,6.0,189.0,90.0,5.0310607,5.0310616,17.433422,8.94791,6.243445e-05,2.9046812,12.408654170387685,94.873
Ag6Ga2_194.vasp,98.3319,16.517357,69.723,1.5250001,0.12990384,1.6,1.8999999,1.81,21.242085,0.41970155,20.51514,1.053655,0.4344295,0.3012011,1.005,0.14145084,0.76,1.0,0.0,1.0,1.0,0.4330127,5.0,5.0,1.25,0.4330127,2.0,0.25,0.0,1.75,0.4330127,2.0,0.75,0.4330127,1.0,1.25,2.1650636,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1001.92505,403.5765,1234.93,73.5,81.0,71.0,10.27,10.27,42.0,2.0,0.7905694,8.0,194.0,119.99999,5.7863836,4.67428,16.942202,9.637706,6.910457e-08,2.8655734,11.78489058201248,100.392
AgBr6Rb2Ta_225.vasp,93.917564,30.149582,79.904,1.4649999,0.46693146,2.35,2.2829998,0.82,22.180948,3.0089958,16.2,2.2780957,1.3514234,0.32312,1.0521666,0.3109236,0.82,3.6,1.8000001,1.0,5.0,0.67082036,6.0,4.0,1.7,0.45825756,2.0,3.0,0.0,1.0,0.6324555,2.0,0.3,0.45825756,0.0,0.6,0.48989797,0.0,1.0,0.7,2.1000001,0.0,0.0,5.2,2.4413111,7.0,1.0,674.46497,917.56647,3290.0,72.9,98.0,98.0,10.27,19.78,5399.0,4.0,0.6480741,10.0,225.0,60.0,7.7793627,7.7793627,33.29025,4.684669,0.4935734,3.8912318,3.1237244848817065,28.56
AgCu4Zr_216.vasp,75.54603,17.637669,63.546,1.4250001,0.10704359,1.6,1.8100001,1.33,19.297327,2.7922456,13.13,1.1134831,0.3052243,0.433289,0.8711111,0.097499624,0.82,1.1666666,0.372678,1.0,1.0,0.47140452,5.0,4.0,1.1666666,0.372678,2.0,0.0,0.0,2.0,0.0,2.0,0.8333333,0.372678,1.0,0.0,0.0,0.0,0.0,1.3333334,2.981424,0.0,0.0,3.8333333,0.37267798,4.0,3.0,1465.6683,299.58072,2128.0,68.0,72.0,72.0,7.11,7.11,2247.0,3.0,0.70710677,6.0,216.0,60.0,4.9000387,4.9000387,13.865397,9.047497,0.20398438,2.873956,23.612129978935023,154.826
AgCuGa2Se4_82.vasp,78.337524,12.454016,63.546,1.26875,0.1477699,1.6,2.20625,1.81,20.948883,0.40900654,20.29239,1.4031347,0.7063402,0.3012011,0.935,0.12350214,0.76,2.5,1.5,1.0,1.0,0.3307189,5.0,4.0,1.75,0.4330127,2.0,2.25,0.0,1.25,0.4330127,2.0,0.25,0.4330127,0.0,2.25,1.7853571,0.0,2.0,0.0,0.0,0.0,0.0,4.625,1.4086784,6.0,3.0,646.81506,384.26672,1357.77,84.625,93.0,93.0,7.11,16.42,2242.0,4.0,0.586302,8.0,82.0,72.56911,6.977278,6.977278,23.97311,5.4261847,0.059878983,2.633666,7.807905574792,57.92
AgF6Rb2Ru_225.vasp,49.38642,37.730137,18.998404,1.0600001,0.745587,2.35,2.965,0.82,30.264837,6.4035816,16.76,2.3729827,1.2793311,0.4859162,0.92976665,0.38294318,0.661,3.3,2.1,0.0,5.0,1.4696939,5.0,2.0,1.6,0.48989797,2.0,3.0,0.0,1.0,0.6324555,2.0,0.4,0.489898,0.0,0.6,0.48989797,0.0,1.0,0.3,0.90000004,0.0,0.0,0.7,2.758623,8.0,-1.0,478.80298,790.0274,2607.0,76.3,102.0,102.0,8.17,11.2,4337.97,4.0,0.6480741,10.0,225.0,60.0,6.2941723,6.2941723,17.631973,4.6511006,0.44278663,3.1528523,7.755895582886661,60.566
AgI6Rb2Tl_225.vasp,124.46138,31.208426,85.4678,1.6599998,0.37669614,2.35,2.115,0.82,21.127934,3.1696615,19.13126,2.0950673,1.2054068,0.3200532,1.3379166,0.17194687,1.0866667,3.4,1.9595919,1.0,5.0,0.3,6.0,5.0,1.7,0.45825756,2.0,3.1,0.0,0.9,0.53851646,2.0,0.3,0.45825756,0.0,1.1,1.3747728,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.529822,7.0,1.0,475.795,262.17404,1234.93,74.9,97.0,97.0,10.27,25.72,1977.6,4.0,0.6480741,10.0,225.0,60.0,8.53966,8.53966,44.035896,4.6932845,0.5220387,4.270355,1.6261055574483732,17.111
Al2Cu2S4_122.vasp,38.664383,14.51454,26.981539,1.15,0.15411036,1.35,2.1675,1.61,21.449175,1.9583303,18.82855,1.4557071,0.6831733,0.432835,0.81375,0.08376864,0.675,2.5,1.5,1.0,1.0,0.4330127,4.0,3.0,1.75,0.4330127,2.0,2.25,0.0,1.25,0.4330127,2.0,0.25,0.4330127,0.0,2.25,1.7853571,0.0,2.0,0.0,0.0,0.0,0.0,4.75,1.299038,6.0,3.0,766.99,407.26465,1357.77,85.0,94.0,94.0,7.11,15.53,2482.13,3.0,0.61237246,8.0,122.0,90.0,5.286816,6.4358845,18.303457,3.5077372,0.019062856,2.3045764,17.551812068644388,91.852
Al3Sc_221.vasp,31.475132,7.783133,26.981539,1.3375,0.15155447,1.6,1.5475,1.36,17.321356,2.6105382,12.79977,0.37167624,0.10593007,0.1882,0.72749996,0.09093266,0.675,1.0,0.0,1.0,1.0,0.4330127,4.0,3.0,2.0,0.0,2.0,0.75,0.0,1.25,0.4330127,2.0,0.0,0.0,0.0,3.75,2.1650636,0.0,5.0,2.25,3.8971143,0.0,0.0,3.0,0.0,3.0,3.0,1153.6025,381.2807,1814.0,64.75,80.0,80.0,10.0,10.0,311.0,2.0,0.7905694,4.0,221.0,90.0,4.0878067,4.0878067,17.076979,3.0605934,0.0,2.8905158,22.568586596433654,91.25
AlAu2Sc_225.vasp,116.46765,80.749374,26.981539,1.3874999,0.12930101,1.6,2.0125,1.36,18.00858,3.0592074,12.79977,1.3095639,1.0027833,0.1882,0.9250001,0.16290337,0.675,1.0,0.0,1.0,1.0,1.299038,6.0,6.0,1.5,0.5,2.0,0.25,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.25,2.1650636,0.0,0.0,2.25,3.8971143,0.0,0.0,4.0,1.0,5.0,3.0,1355.5325,311.84607,1814.0,59.75,80.0,70.0,10.0,10.21,337.0,3.0,0.61237246,4.0,225.0,60.0,4.631599,4.6315975,17.563766,11.011252,2.220446e-16,2.8362627,19.5488749644044,127.109
AlCrTi2_123.vasp,43.67791,9.785934,26.981539,1.3625001,0.0649519,1.4,1.5875,1.54,15.616464,2.2025664,13.5755,0.31494156,0.25434664,0.075545,0.82958335,0.09625901,0.675,1.25,0.8291562,0.0,2.0,0.4330127,4.0,4.0,1.75,0.4330127,2.0,0.25,0.0,1.75,0.4330127,2.0,0.25,0.4330127,0.0,1.25,2.1650636,0.0,0.0,5.25,3.269174,0.0,8.0,4.25,1.0897248,6.0,3.0,1748.8674,480.77493,2180.0,59.75,80.0,51.0,7.23,10.64,768.0,3.0,0.61237246,4.0,123.0,90.0,3.1253781,6.1307592,14.971295,4.844529,0.077989265,2.7826462,33.38573328228758,143.021
AlCuInO4_160.vasp,38.477596,35.070377,15.9994,0.93571424,0.39615497,1.55,2.7214286,1.61,28.353693,7.8270392,18.82855,1.1281381,0.46172884,0.383926,1.0678571,0.23292942,0.675,2.7142856,1.484615,1.0,4.0,1.1248583,5.0,2.0,1.8571428,0.3499271,2.0,2.5714285,0.0,1.1428572,0.3499271,2.0,0.14285715,0.3499271,0.0,2.5714285,1.6781914,0.0,2.0,0.0,0.0,0.0,0.0,2.5714285,0.7284313,4.0,2.0,420.02716,489.4083,1357.77,90.71429,101.0,101.0,7.11,17.36,3109.8,4.0,0.62269986,7.0,160.0,22.681301,8.519124,8.519124,11.522181,5.5452647,0.11337401,2.1880174,29.90564281345917,165.178
AlCuNi6_123.vasp,55.33599,10.834046,26.981539,1.3375001,0.033071898,1.35,1.8712499,1.61,18.516747,0.7050154,18.168839,1.0764483,0.24462049,0.432835,0.741875,0.036395177,0.675,6.25,3.0310888,1.0,8.0,0.3307189,4.0,4.0,1.875,0.3307189,2.0,0.125,0.0,1.875,0.3307189,2.0,0.125,0.3307189,0.0,0.625,1.6535946,0.0,0.0,1.5,0.8660254,0.0,2.0,3.875,0.3307189,4.0,3.0,1582.405,273.57928,1728.0,69.25,80.0,67.0,6.59,6.59,408.0,3.0,0.77055174,8.0,123.0,90.0,3.542761,7.091288,11.125483,8.259199,0.00086104305,2.5051103,28.09085546306322,187.918
AlF6InRb2_225.vasp,42.672558,35.32256,18.998404,1.05,0.7406078,2.35,2.891,0.82,30.21029,6.412283,18.82855,2.2195733,1.4474279,0.383926,0.9165,0.37853038,0.675,3.4,1.9595919,1.0,5.0,1.3416407,5.0,2.0,1.8,0.4,2.0,3.2,0.0,0.8,0.4,1.0,0.2,0.4,0.0,1.6,1.7435597,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.6,3.0,-1.0,230.93198,271.14764,933.47,78.9,102.0,102.0,10.0,11.2,2706.97,4.0,0.6480741,10.0,225.0,60.0,6.3580694,6.3580694,18.17443,3.8988538,0.5573258,3.2045228,6.738916916224082,51.246
AlGeNi_216.vasp,52.77165,19.104523,26.981539,1.2833333,0.047140464,1.35,1.8433332,1.61,17.644,1.2383629,15.93461,0.94089085,0.3605701,0.432835,0.7283333,0.03965125,0.675,3.6666667,3.091206,1.0,1.0,0.4714045,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.3333334,0.4714045,2.0,0.0,0.0,0.0,3.0,2.1602468,0.0,0.0,0.6666667,0.942809,0.0,0.0,3.6666667,0.4714045,4.0,3.0,1290.9567,329.20758,1728.0,77.0,84.0,67.0,6.59,6.59,394.0,3.0,0.57735026,3.0,216.0,60.0,3.990809,3.990809,14.981197,5.849291,0.0,2.4438612,26.04929983423592,121.213
AlMgY2_225.vasp,57.27456,31.645443,24.305,1.5875,0.23014939,1.8,1.34,1.22,14.577755,2.7093666,12.2236,0.15676875,0.33692944,-0.42,0.90375,0.1511363,0.675,1.25,0.4330127,1.0,1.0,1.0,5.0,3.0,2.0,0.0,2.0,0.25,0.0,1.25,0.8291562,2.0,0.0,0.0,0.0,1.25,2.1650636,0.0,0.0,4.5,4.5,0.0,0.0,2.75,0.4330127,3.0,2.0,1363.6174,435.39822,1799.0,50.75,80.0,25.0,10.0,19.88,2246.0,3.0,0.61237246,4.0,225.0,59.999542,5.20547,5.20547,24.934483,3.814262,3.3364643e-06,3.1876686,10.810123883131872,55.103
As2Te2Ti2_71.vasp,83.46287,33.10642,47.867,1.3166667,0.11785113,1.4,1.94,1.54,16.921568,2.3660305,13.5755,0.9504135,0.78058434,0.075545,0.93499994,0.26518685,0.66,3.0,0.8164966,2.0,2.0,0.4714045,5.0,4.0,2.0,0.0,2.0,2.3333333,0.0,1.3333334,0.47140452,2.0,0.0,0.0,0.0,1.6666666,1.2472191,0.0,0.0,2.6666667,3.7712362,0.0,0.0,5.0,0.8164966,6.0,4.0,1251.2201,510.2823,1941.0,77.333336,92.0,51.0,10.64,10.64,2673.0,3.0,0.57735026,6.0,71.0,89.98288,5.272373,7.1794467,20.308918,6.824261,0.10200113,2.8462696,14.786260443606173,94.533
As3Hf3Pd3_189.vasp,119.94388,43.349545,74.9216,1.3666666,0.16499157,1.55,1.8933334,1.3,17.543068,2.1022046,14.61,0.5150104,0.25803083,0.17807,0.78541666,0.08869618,0.66,5.0,3.5590262,2.0,2.0,0.8164966,6.0,4.0,1.3333334,0.94280905,2.0,1.0,0.0,1.6666666,0.47140452,2.0,0.0,0.0,0.0,1.0,1.4142135,0.0,0.0,2.6666667,3.7712362,0.0,0.0,4.3333335,0.47140452,5.0,4.0,1808.0166,578.25305,2506.0,69.333336,89.0,50.0,8.56,8.56,3989.0,3.0,0.57735026,9.0,189.0,120.00001,6.7400365,3.961723,17.317959,11.500863,0.09970875,2.726675,18.620369135452684,148.943
As4Fe2_58.vasp,68.56274,8.992795,55.845,1.2333333,0.11785112,1.4,2.0633335,1.83,17.792536,1.126652,16.19921,0.58762544,0.30715948,0.15323634,0.7241667,0.090745375,0.66,4.0,1.4142135,3.0,3.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,0.0,1.3333334,0.47140452,2.0,0.0,0.0,0.0,2.0,1.4142135,0.0,3.0,1.3333334,1.8856181,0.0,0.0,5.3333335,0.4714045,6.0,5.0,1330.3334,339.88266,1811.0,79.666664,89.0,89.0,7.09,12.95,2247.0,2.0,0.74535596,6.0,58.0,90.0,5.246098,5.9602175,14.976695,7.601884,3.1401849000000005e-16,2.3569357,26.555221334696213,155.573
As6W4_12.vasp,118.48895,53.3589,74.9216,1.2300001,0.09797961,1.35,2.252,2.18,17.701519,1.0871806,16.37,0.80939925,0.0056083645,0.80482,0.70266664,0.05225576,0.66,3.4,0.48989797,3.0,3.0,0.97979593,6.0,4.0,2.0,0.0,2.0,1.8,0.0,1.4,0.48989797,2.0,0.0,0.0,0.0,1.8,1.4696939,0.0,3.0,2.4,2.9393878,0.0,0.0,5.4,0.48989797,6.0,5.0,2132.0,1276.1842,3695.0,75.4,89.0,89.0,9.47,12.95,4941.0,2.0,0.7211103,10.0,12.0,75.97315,6.8677316,8.152302,17.50487,11.2400465,0.013155386,2.5256672,24.20023404199063,180.317
AsCs2F6Rb_225.vasp,54.019073,46.07683,18.998404,1.17,0.90421236,2.6,2.846,0.79,30.201849,6.1566243,18.5892,2.2641134,1.3955346,0.47163025,1.017,0.48812494,0.66,3.6,1.8000001,1.0,5.0,1.6763055,6.0,2.0,1.7,0.45825756,2.0,3.3,0.0,0.7,0.45825756,1.0,0.3,0.45825756,0.0,0.9,0.83066237,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.8330302,5.0,-1.0,232.68198,307.15274,1090.0,72.6,102.0,102.0,11.2,11.2,875.97,4.0,0.6480741,10.0,225.0,60.0,6.7811203,6.7811203,22.04902,4.068243,0.53176,3.4052386,5.085562683026109,41.21
AsGa_216.vasp,72.322296,2.5993004,69.723,1.2249999,0.07499999,1.3,1.995,1.81,19.55217,0.96297073,18.5892,0.5530106,0.25180945,0.3012011,0.71000004,0.049999982,0.66,2.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,696.455,393.54498,1090.0,85.0,89.0,81.0,11.8,11.8,1590.0,2.0,0.70710677,2.0,216.0,59.999992,4.065993,4.065993,23.76593,5.0532002,0.0,2.4899018,13.17925732776637,60.652
AsI6K3_225.vasp,95.364334,39.85497,39.0983,1.615,0.38990387,2.2,2.06,0.82,22.825176,5.7630224,18.5892,2.0663514,1.2186409,0.5014591,1.286,0.23603106,0.66,3.6,1.8000001,1.0,5.0,0.48989797,5.0,5.0,1.7,0.45825756,2.0,3.3,0.0,0.7,0.45825756,1.0,0.3,0.45825756,0.0,0.9,0.83066237,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.6832814,7.0,1.0,442.06903,217.14622,1090.0,70.1,97.0,97.0,12.95,25.72,574.6,3.0,0.678233,10.0,225.0,60.0,8.796451,8.796451,48.129066,3.2902405,0.60649866,4.4047384,1.5551780280772047,14.372
AsNiY_187.vasp,74.17362,12.345517,58.6934,1.4333334,0.27182508,1.8,1.7700001,1.22,16.327211,2.9067624,12.2236,0.756367,0.34871504,0.30712,0.81333333,0.16357122,0.66,4.0,2.9439204,1.0,1.0,0.47140452,5.0,4.0,2.0,0.0,2.0,1.0,0.0,1.6666666,0.4714045,2.0,0.0,0.0,0.0,1.0,1.4142135,0.0,0.0,3.6666667,3.8586123,0.0,0.0,4.0,0.8164966,5.0,3.0,1539.0,318.81134,1799.0,60.333332,89.0,25.0,6.59,6.59,2722.0,3.0,0.57735026,3.0,187.0,119.99999,4.0086083,3.9361165,18.25848,6.7458076,0.34113175,3.0380185,23.487128312933105,113.749
AsPRh4_166.vasp,86.2529,26.750134,30.973763,1.2583333,0.13667683,1.35,2.2483332,2.18,18.44645,0.6202087,18.08,1.0204991,0.1739034,0.7466071,0.6983333,0.07323857,0.55,1.0,1.4142135,0.0,0.0,0.7637626,5.0,5.0,1.3333334,0.47140452,2.0,1.0,0.0,1.6666666,0.47140452,2.0,0.6666667,0.4714045,1.0,1.0,1.4142135,0.0,0.0,1.3333334,0.942809,0.0,2.0,5.6666665,0.4714045,6.0,5.0,1725.8833,756.46277,2237.0,73.166664,90.0,65.0,8.28,8.28,3418.0,3.0,0.70710677,6.0,166.0,33.49186,6.8724556,6.8724556,14.671462,9.762238,0.031077141,2.4482217,40.86498839412999,227.779
Au2I6Rb2_12.vasp,132.62955,35.949444,85.4678,1.5799999,0.3854867,2.35,2.2680001,0.82,20.977262,3.1833158,19.13126,2.3943367,0.99749273,0.4859162,1.3100001,0.19190273,1.07,3.4,1.9595919,1.0,5.0,0.4,6.0,5.0,1.6,0.48989797,2.0,3.0,0.0,1.0,0.6324555,2.0,0.4,0.489898,0.0,0.6,0.48989797,0.0,1.0,0.0,0.0,0.0,0.0,5.4,2.3323808,7.0,1.0,562.068,388.70023,1337.33,74.0,97.0,97.0,10.21,25.72,2671.6,3.0,0.66332495,10.0,12.0,60.682495,7.9126477,8.795059,42.104637,5.2306957,0.4450581,3.7555425,2.605781098256525,25.07
Au2Li2Sn2_194.vasp,107.539185,77.978714,6.941,1.4166666,0.047140464,1.45,1.8266667,0.98,36.82539,27.54018,14.63307,1.3462433,0.70975435,0.6180492,0.93333334,0.10077481,0.83,1.3333334,0.47140452,1.0,1.0,1.6996732,6.0,2.0,1.3333334,0.47140452,2.0,0.6666667,0.0,1.0,0.8164966,2.0,0.6666667,0.4714045,1.0,1.3333334,1.8856181,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333,1.6996732,5.0,1.0,765.36664,404.98294,1337.33,55.0,83.0,12.0,10.21,10.21,1514.0,3.0,0.57735026,6.0,194.0,119.99999,4.701355,6.056375,19.321383,9.2422495,0.14795592,3.0281875,8.037029569779145,69.739
Au2LiZr_225.vasp,123.024536,79.72062,6.941,1.425,0.0829156,1.55,1.8475,0.98,32.294025,25.191902,13.13,1.4171396,0.89386064,0.433289,0.975,0.096046895,0.86,1.25,0.4330127,1.0,1.0,1.6393596,6.0,6.0,1.25,0.4330127,2.0,0.0,0.0,1.5,0.8660254,2.0,0.75,0.4330127,1.0,0.0,0.0,0.0,0.0,2.0,3.4641016,0.0,0.0,3.75,1.6393596,5.0,1.0,1314.0875,592.4141,2128.0,50.25,70.0,70.0,10.21,10.21,3067.0,3.0,0.61237246,4.0,225.0,60.0,4.6499043,4.6499043,17.772848,11.494334,0.0,2.8474617,16.172770075146165,113.14
Au2MgZr_225.vasp,127.36554,73.5124,24.305,1.4375,0.08926783,1.55,1.93,1.31,17.142818,3.1334438,13.13,1.1576273,1.1898631,-0.42,0.96500003,0.10500002,0.86,1.5,0.5,1.0,1.0,1.2247449,6.0,6.0,1.5,0.5,2.0,0.0,0.0,1.5,0.8660254,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.4641016,0.0,0.0,4.0,1.2247449,5.0,2.0,1431.415,436.29703,2128.0,65.5,73.0,70.0,10.21,10.21,3319.0,3.0,0.61237246,4.0,225.0,60.0,4.732025,4.732025,18.731224,11.291063,5.3290705e-15,2.8977501,19.16705926772745,124.793
Au2SnY_225.vasp,150.38724,47.75635,88.90585,1.4875,0.18498307,1.8,2.065,1.22,16.815666,3.4928083,12.2236,1.5091026,0.8486492,0.30712,1.0025,0.10034318,0.83,1.25,0.4330127,1.0,1.0,0.5,6.0,5.0,1.5,0.5,2.0,0.5,0.0,1.75,0.4330127,2.0,0.5,0.5,0.0,1.0,1.7320508,0.0,0.0,2.25,3.8971143,0.0,0.0,4.25,0.8291562,5.0,3.0,1244.685,466.7566,1799.0,62.0,83.0,70.0,10.21,10.21,734.0,3.0,0.61237246,4.0,225.0,60.0,4.9462547,4.9462547,21.392149,11.673624,4.0386108e-06,3.028946,13.80100301057801,98.26
Au2Tl6_223.vasp,202.52911,3.2115395,196.96657,1.7625,0.23815696,1.9,1.8499999,1.62,20.371975,0.09755851,20.203,0.81719244,0.8610704,0.3200532,1.266875,0.113665804,1.07,1.0,0.0,1.0,1.0,0.0,6.0,6.0,1.75,0.4330127,2.0,0.75,0.0,1.25,0.4330127,2.0,0.25,0.4330127,0.0,3.75,2.1650636,0.0,5.0,0.0,0.0,0.0,0.0,3.5,0.8660254,5.0,3.0,767.0825,329.2325,1337.33,76.0,78.0,78.0,10.21,17.22,1383.0,2.0,0.7905694,8.0,223.0,90.0,6.08973,6.08973,28.22956,11.91331,0.1556237,3.4042625,2.335246036981398,31.813
Au3Ca_225.vasp,157.74443,67.934746,40.078,1.4625,0.19485569,1.8,2.155,1.0,18.120178,3.60755,11.871719,1.7375953,0.9890266,0.024551,1.0875001,0.03031086,1.07,1.25,0.4330127,1.0,1.0,0.8660254,6.0,6.0,1.25,0.4330127,2.0,0.0,0.0,1.5,0.8660254,2.0,0.75,0.4330127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,1.299038,5.0,2.0,1281.7476,96.2717,1337.33,56.5,70.0,70.0,10.21,10.21,1372.0,2.0,0.7905694,4.0,225.0,60.0,4.853343,4.853343,20.209146,12.961496,0.0,2.9720535,10.416520276027994,85.109
Au3Tl_139.vasp,198.82074,3.2115397,196.96657,1.4875,0.23815697,1.9,2.31,1.62,20.259325,0.09755852,20.203,1.811471,0.8610704,0.3200532,1.1356251,0.113665804,1.07,1.0,0.0,1.0,1.0,0.0,6.0,6.0,1.25,0.4330127,2.0,0.25,0.0,1.75,0.4330127,2.0,0.75,0.4330127,1.0,1.25,2.1650636,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.8660254,5.0,3.0,1147.2474,329.23254,1337.33,72.0,78.0,70.0,10.21,10.21,1383.0,2.0,0.7905694,4.0,139.0,66.01373,5.459943,5.459943,20.252083,16.30201,0.0,2.9742467,9.089115705725296,83.827
Au4Na2_227.vasp,138.97429,82.01345,22.989769,1.5,0.212132,1.8,2.0033333,0.93,29.23079,12.767219,20.203,1.7217155,0.8299944,0.54792625,1.1,0.042426366,1.07,1.0,0.0,1.0,1.0,1.4142135,6.0,6.0,1.0,0.0,1.0,0.0,0.0,1.3333334,0.942809,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666667,1.885618,5.0,1.0,1015.1767,455.59363,1337.33,50.333332,70.0,70.0,10.21,10.21,1973.0,2.0,0.74535596,6.0,227.0,60.000004,5.545295,5.5452943,20.095905,11.483546,0.22559991,3.2512167,9.910970362913632,86.098
